artifact,dataset,model,operator,fold,branches,residual_mode,timestamp,matrix_name,mean_cosine_branch,max_cosine_branch,min_cosine_branch
cosine_branch,ENZYMES,MatrixResGated,GCNConv,3,B3,sparse,20260506_224126,cosine_branch,0.9754558602968851,1.0,0.9279504418373108
cosine_branch,ENZYMES,MatrixResGated,GCNConv,4,B3,sparse,20260506_224123,cosine_branch,0.9803577926423814,1.000000238418579,0.9418683052062988
cosine_branch,ENZYMES,MatrixRes,GCNConv,0,B3,identity,20260506_220155,cosine_branch,0.9900475475523207,1.0,0.9709717035293579
cosine_branch,ENZYMES,MatrixRes,GCNConv,0,B3,identity,20260506_223827,cosine_branch,0.9918315807978312,1.000000238418579,0.975924015045166
cosine_branch,ENZYMES,MatrixRes,GCNConv,1,B3,identity,20260506_223930,cosine_branch,0.9776430527369181,0.9999999403953552,0.9336529970169067
cosine_branch,ENZYMES,MatrixRes,GCNConv,2,B3,identity,20260506_223933,cosine_branch,0.9878206849098206,0.9999999403953552,0.9639173150062561
cosine_branch,ENZYMES,MatrixRes,GCNConv,3,B3,identity,20260506_223939,cosine_branch,0.9742093020015292,0.9999999403953552,0.9236648082733154
cosine_branch,ENZYMES,MatrixRes,GCNConv,4,B3,identity,20260506_224018,cosine_branch,0.9846024182107713,0.9999998807907104,0.9543891549110413
cosine_branch,ENZYMES,Plain,GCNConv,0,B3,identity,20260506_220147,cosine_branch,0.5524505376815796,1.0,0.21289148926734924
cosine_branch,ENZYMES,Plain,GCNConv,0,B3,identity,20260506_223546,cosine_branch,0.5873423549864027,0.9999999403953552,0.2846471965312958
cosine_branch,ENZYMES,Plain,GCNConv,1,B3,identity,20260506_223611,cosine_branch,0.5592954887284173,1.0,0.2395813763141632
cosine_branch,ENZYMES,Plain,GCNConv,2,B3,identity,20260506_223636,cosine_branch,0.5514912870195177,0.9999999403953552,0.16923806071281433
cosine_branch,ENZYMES,Plain,GCNConv,3,B3,identity,20260506_223642,cosine_branch,0.40762339449591106,0.9999999403953552,0.028104055672883987
cosine_branch,ENZYMES,Plain,GCNConv,4,B3,identity,20260506_223630,cosine_branch,0.6406491928630405,1.0,0.3011573255062103
cosine_branch,ENZYMES,VerticalRes,GCNConv,0,B3,identity,20260506_220153,cosine_branch,0.7608797748883566,1.000000238418579,0.5846261382102966
cosine_branch,ENZYMES,VerticalRes,GCNConv,0,B3,identity,20260506_223644,cosine_branch,0.7608798344930013,1.000000238418579,0.5846262574195862
cosine_branch,ENZYMES,VerticalRes,GCNConv,1,B3,identity,20260506_223655,cosine_branch,0.6884491840998331,1.0000001192092896,0.414958655834198
cosine_branch,ENZYMES,VerticalRes,GCNConv,2,B3,identity,20260506_223713,cosine_branch,0.7211373051007589,1.0000001192092896,0.5068974494934082
cosine_branch,ENZYMES,VerticalRes,GCNConv,3,B3,identity,20260506_223725,cosine_branch,0.7283468312687345,1.0000001192092896,0.4953032433986664
cosine_branch,ENZYMES,VerticalRes,GCNConv,4,B3,identity,20260506_223716,cosine_branch,0.6828284197383456,1.0000001192092896,0.4279104173183441
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B1,identity,20260507_075815,cosine_branch,0.9999999403953552,0.9999999403953552,0.9999999403953552
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B2,identity,20260507_075937,cosine_branch,0.9911819100379944,1.0000001192092896,0.9823637008666992
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B3,identity,20260506_220101,cosine_branch,0.9249976211123996,0.9999999403953552,0.7832903265953064
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B3,identity,20260506_221921,cosine_branch,0.9173844986491733,1.0000001192092896,0.7574254274368286
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B3,identity,20260507_080101,cosine_branch,0.9197729031244913,1.0,0.7643536925315857
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B4,identity,20260507_080459,cosine_branch,0.8394352272152901,1.0000001192092896,0.5256805419921875
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B5,identity,20260507_080928,cosine_branch,0.804876651763916,1.0000001192092896,0.5265957117080688
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B6,identity,20260507_081527,cosine_branch,0.7502863473362393,1.0000001192092896,0.4524868130683899
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B7,identity,20260507_082054,cosine_branch,0.7535000127189013,1.0000001192092896,0.44314008951187134
cosine_branch,PROTEINS,HorizontalRes,GCNConv,0,B8,identity,20260507_082958,cosine_branch,0.6373832821846008,1.0000001192092896,0.26042211055755615
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B1,identity,20260507_075823,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B2,identity,20260507_075956,cosine_branch,0.9930533915758133,0.9999998807907104,0.9861069321632385
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B3,identity,20260506_221942,cosine_branch,0.9318359825346205,1.0000001192092896,0.8010904788970947
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B3,identity,20260507_080159,cosine_branch,0.9319567481676737,1.0000001192092896,0.8017118573188782
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B4,identity,20260507_080521,cosine_branch,0.85028887540102,1.0,0.5710718035697937
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B5,identity,20260507_080959,cosine_branch,0.7669015049934387,1.0000001192092896,0.3967055678367615
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B6,identity,20260507_081602,cosine_branch,0.7668096439705955,1.0000001192092896,0.40570104122161865
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B7,identity,20260507_082355,cosine_branch,0.702570836154782,1.0,0.4122315049171448
cosine_branch,PROTEINS,HorizontalRes,GCNConv,1,B8,identity,20260507_083026,cosine_branch,0.7576784947887063,1.0,0.5183451771736145
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B1,identity,20260507_075823,cosine_branch,0.9999998807907104,0.9999998807907104,0.9999998807907104
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B2,identity,20260507_075925,cosine_branch,0.9964050203561783,1.0,0.9928101301193237
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B3,identity,20260506_221939,cosine_branch,0.920825739701589,1.000000238418579,0.7686905860900879
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B3,identity,20260507_080133,cosine_branch,0.9147379000981649,1.0,0.7515426278114319
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B4,identity,20260507_080434,cosine_branch,0.8420062772929668,1.0000001192092896,0.5474646687507629
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B5,identity,20260507_080908,cosine_branch,0.848924171924591,1.0000001192092896,0.6470438838005066
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B6,identity,20260507_081438,cosine_branch,0.7820950630638335,1.0000001192092896,0.4493505656719208
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B7,identity,20260507_082132,cosine_branch,0.7546106710725901,1.0000001192092896,0.5033336281776428
cosine_branch,PROTEINS,HorizontalRes,GCNConv,2,B8,identity,20260507_082750,cosine_branch,0.7906539076939225,1.0,0.5998905301094055
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B1,identity,20260507_075842,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B2,identity,20260507_080005,cosine_branch,0.9941250383853912,1.000000238418579,0.9882500171661377
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B3,identity,20260506_221946,cosine_branch,0.9111559589703878,1.0000001192092896,0.7406771779060364
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B3,identity,20260507_080205,cosine_branch,0.9086141122712029,1.0,0.732756495475769
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B4,identity,20260507_080632,cosine_branch,0.8467365466058254,1.0,0.5274014472961426
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B5,identity,20260507_081128,cosine_branch,0.8154775094985962,1.0,0.5839080214500427
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B6,identity,20260507_081811,cosine_branch,0.7475214931699965,1.0000001192092896,0.4039815664291382
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B7,identity,20260507_082431,cosine_branch,0.7441236620046654,1.0,0.45679423213005066
cosine_branch,PROTEINS,HorizontalRes,GCNConv,3,B8,identity,20260507_083143,cosine_branch,0.7545951260253787,1.0000001192092896,0.46925389766693115
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B1,identity,20260507_075844,cosine_branch,0.9999997615814209,0.9999997615814209,0.9999997615814209
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B2,identity,20260507_080009,cosine_branch,0.9966885447502136,1.0,0.993377149105072
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B3,identity,20260506_222002,cosine_branch,0.9300442271762424,1.000000238418579,0.7943755388259888
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B3,identity,20260507_080231,cosine_branch,0.928990880648295,1.0,0.7913326025009155
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B4,identity,20260507_080621,cosine_branch,0.8298303037881851,1.000000238418579,0.4989114999771118
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B5,identity,20260507_081113,cosine_branch,0.8163195514678955,1.000000238418579,0.5361713767051697
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B6,identity,20260507_081740,cosine_branch,0.7800115810500251,1.000000238418579,0.5412635803222656
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B7,identity,20260507_082332,cosine_branch,0.768899248570812,1.000000238418579,0.5187281370162964
cosine_branch,PROTEINS,HorizontalRes,GCNConv,4,B8,identity,20260507_083156,cosine_branch,0.784852777607739,1.0000001192092896,0.5418726205825806
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B1,sparse,20260507_091732,cosine_branch,0.9999998211860657,0.9999998211860657,0.9999998211860657
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B2,sparse,20260507_092148,cosine_branch,0.9947835952043533,1.0,0.9895672798156738
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260506_220105,cosine_branch,0.9890044530232748,1.0,0.9673812389373779
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260506_222218,cosine_branch,0.9751710494359335,1.0000001192092896,0.9263716340065002
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080508,cosine_branch,0.9838521480560303,1.0000001192092896,0.952051043510437
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080732,cosine_branch,0.9739983280499777,1.0,0.9228648543357849
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080735,cosine_branch,0.9752316408687167,1.0,0.9265542030334473
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080741,cosine_branch,0.913003146648407,1.0000001192092896,0.7431559562683105
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081000,cosine_branch,0.9820361667209201,1.0000001192092896,0.9465383887290955
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081007,cosine_branch,0.9757942888471816,1.000000238418579,0.9282315969467163
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081014,cosine_branch,0.9679770933257209,1.0000001192092896,0.9053210020065308
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081237,cosine_branch,0.9626930289798312,1.0,0.8899156451225281
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081244,cosine_branch,0.9828878707355924,1.0,0.9493191242218018
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081253,cosine_branch,0.9736096858978271,1.0,0.9217354655265808
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081510,cosine_branch,0.9776509602864584,1.000000238418579,0.9342126250267029
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081524,cosine_branch,0.986795273092058,1.0000001192092896,0.9606926441192627
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081533,cosine_branch,0.9816339876916673,0.9999999403953552,0.9451813101768494
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081752,cosine_branch,0.9723642799589369,1.0,0.9179821610450745
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081805,cosine_branch,0.9505417611863878,1.0,0.857344388961792
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081814,cosine_branch,0.8581776287820604,1.0000001192092896,0.7382291555404663
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082035,cosine_branch,0.9417150947782729,1.0,0.8530555367469788
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082048,cosine_branch,0.9755869176652696,1.000000238418579,0.9277083873748779
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082057,cosine_branch,0.9853561851713393,1.0000003576278687,0.957432210445404
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_092516,cosine_branch,0.9741921093728807,1.000000238418579,0.923486590385437
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B4,sparse,20260507_092906,cosine_branch,0.9476351849734783,1.000000238418579,0.8373947739601135
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B5,sparse,20260507_093625,cosine_branch,0.9004646611213684,1.000000238418579,0.7047953605651855
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B6,sparse,20260507_094310,cosine_branch,0.8862526598903868,1.000000238418579,0.7108197212219238
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B7,sparse,20260507_095516,cosine_branch,0.8174617789229568,1.0000003576278687,0.4977720081806183
cosine_branch,PROTEINS,MatrixResGated,GCNConv,0,B8,sparse,20260507_100244,cosine_branch,0.8178805699571967,1.0000001192092896,0.5542752146720886
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B1,sparse,20260507_091839,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B2,sparse,20260507_092143,cosine_branch,0.9950482547283173,1.0,0.9900965094566345
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B3,sparse,20260506_222231,cosine_branch,0.9783934156099955,1.0,0.9358561038970947
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B3,sparse,20260507_092610,cosine_branch,0.976915525065528,1.0,0.9317154288291931
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B4,sparse,20260507_092943,cosine_branch,0.9586449824273586,1.000000238418579,0.8692532777786255
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B5,sparse,20260507_093636,cosine_branch,0.9024550127983093,1.0000001192092896,0.7104348540306091
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B6,sparse,20260507_094557,cosine_branch,0.8533428311347961,1.0000001192092896,0.5801223516464233
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B7,sparse,20260507_095442,cosine_branch,0.8286139697444682,1.0000003576278687,0.5447820425033569
cosine_branch,PROTEINS,MatrixResGated,GCNConv,1,B8,sparse,20260507_100451,cosine_branch,0.8019813112914562,1.000000238418579,0.5316243171691895
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B1,sparse,20260507_091922,cosine_branch,0.9999999403953552,0.9999999403953552,0.9999999403953552
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B2,sparse,20260507_092158,cosine_branch,0.9958422034978867,1.0,0.9916844367980957
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B3,sparse,20260506_222245,cosine_branch,0.9746843245294359,1.0000001192092896,0.9247823357582092
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B3,sparse,20260507_092611,cosine_branch,0.9742098384433322,1.000000238418579,0.9234391450881958
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B4,sparse,20260507_093053,cosine_branch,0.9559745565056801,1.0000001192092896,0.8593696355819702
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B5,sparse,20260507_093532,cosine_branch,0.9167938542366028,1.0000001192092896,0.7514680027961731
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B6,sparse,20260507_094601,cosine_branch,0.8547802004549239,1.0000001192092896,0.6049827933311462
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B7,sparse,20260507_095434,cosine_branch,0.8305284952630803,1.000000238418579,0.5418761968612671
cosine_branch,PROTEINS,MatrixResGated,GCNConv,2,B8,sparse,20260507_100705,cosine_branch,0.8085588710382581,1.0000001192092896,0.5650978684425354
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B1,sparse,20260507_092001,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B2,sparse,20260507_092323,cosine_branch,0.9949738085269928,1.0000001192092896,0.9899476766586304
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B3,sparse,20260506_222301,cosine_branch,0.9802795781029595,1.0,0.9415943622589111
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B3,sparse,20260507_092711,cosine_branch,0.9835711254013909,1.0,0.9514316320419312
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B4,sparse,20260507_093152,cosine_branch,0.960471373051405,1.0000001192092896,0.8785916566848755
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B5,sparse,20260507_094027,cosine_branch,0.9127216863632203,1.000000238418579,0.7468695044517517
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B6,sparse,20260507_094828,cosine_branch,0.8650282439258363,1.0,0.64654940366745
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B7,sparse,20260507_100112,cosine_branch,0.831070813597465,1.000000238418579,0.5415583848953247
cosine_branch,PROTEINS,MatrixResGated,GCNConv,3,B8,sparse,20260507_100847,cosine_branch,0.8030854184180498,1.000000238418579,0.563423216342926
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B1,sparse,20260507_091950,cosine_branch,0.9999999403953552,0.9999999403953552,0.9999999403953552
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B2,sparse,20260507_092250,cosine_branch,0.9972030520439148,1.0,0.9944061636924744
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B3,sparse,20260506_222306,cosine_branch,0.9864460825920105,1.0000001192092896,0.9599014520645142
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B3,sparse,20260507_092751,cosine_branch,0.9862955345047845,1.0000001192092896,0.9594445824623108
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B4,sparse,20260507_093147,cosine_branch,0.9540612511336803,1.000000238418579,0.8544944524765015
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B5,sparse,20260507_093905,cosine_branch,0.9218246984481812,1.0,0.758937418460846
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B6,sparse,20260507_094911,cosine_branch,0.8758768356508679,1.000000238418579,0.6431957483291626
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B7,sparse,20260507_095833,cosine_branch,0.8056959899104371,1.000000238418579,0.4765734076499939
cosine_branch,PROTEINS,MatrixResGated,GCNConv,4,B8,sparse,20260507_100813,cosine_branch,0.8376939259469509,1.0000001192092896,0.6208604574203491
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B1,identity,20260507_083105,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B2,identity,20260507_083422,cosine_branch,0.9987200498580933,1.0000001192092896,0.9974400401115417
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260506_220101,cosine_branch,0.9917945464452108,1.000000238418579,0.9759985208511353
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260506_222106,cosine_branch,0.9843399590916104,1.0,0.9533840417861938
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_075923,cosine_branch,0.9854447311825223,1.0000001192092896,0.9566977024078369
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_075924,cosine_branch,0.9874782694710625,1.000000238418579,0.962806224822998
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080102,cosine_branch,0.9863456620110406,1.0000001192092896,0.9593671560287476
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080247,cosine_branch,0.9888175593482124,1.0000001192092896,0.966803252696991
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080250,cosine_branch,0.9826965596940782,1.0000001192092896,0.9486398100852966
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080253,cosine_branch,0.9817393687036302,1.000000238418579,0.9458640217781067
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080503,cosine_branch,0.9823940992355347,0.9999999403953552,0.9476110935211182
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080515,cosine_branch,0.9832150472535027,1.0,0.950150191783905
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_083719,cosine_branch,0.9851456880569458,1.0,0.9558323621749878
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B4,identity,20260507_084432,cosine_branch,0.9644678495824337,1.000000238418579,0.8877332210540771
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B5,identity,20260507_084950,cosine_branch,0.9353284955024719,1.0000001192092896,0.8087807893753052
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B6,identity,20260507_085951,cosine_branch,0.9120226982567046,1.0000001192092896,0.7557961344718933
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B7,identity,20260507_090742,cosine_branch,0.8887057109754912,1.0,0.685904324054718
cosine_branch,PROTEINS,MatrixRes,GCNConv,0,B8,identity,20260507_091235,cosine_branch,0.8693587789312005,1.000000238418579,0.6543431878089905
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B1,identity,20260507_083150,cosine_branch,1.0000001192092896,1.0000001192092896,1.0000001192092896
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B2,identity,20260507_083416,cosine_branch,0.9989191293716431,1.0,0.9978383183479309
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260506_214212,cosine_branch,0.9773395458857218,1.0000001192092896,0.9329335689544678
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260506_222107,cosine_branch,0.9854007164637247,1.0,0.95658278465271
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260507_083942,cosine_branch,0.9853124949667189,1.000000238418579,0.9563392400741577
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B4,identity,20260507_084525,cosine_branch,0.9685074463486671,1.0000001192092896,0.8976300954818726
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B5,identity,20260507_085216,cosine_branch,0.9326576519012452,1.0000001192092896,0.7905063629150391
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B6,identity,20260507_090232,cosine_branch,0.9123067706823349,1.0000001192092896,0.7472497820854187
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B7,identity,20260507_090809,cosine_branch,0.9012921793120248,1.0,0.7167481184005737
cosine_branch,PROTEINS,MatrixRes,GCNConv,1,B8,identity,20260507_091459,cosine_branch,0.8805096549913287,1.000000238418579,0.6790156364440918
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B1,identity,20260507_083232,cosine_branch,1.0000001192092896,1.0000001192092896,1.0000001192092896
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B2,identity,20260507_083404,cosine_branch,0.9987349659204483,1.0,0.997469961643219
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B3,identity,20260506_222104,cosine_branch,0.9856569965680441,1.0000001192092896,0.9573742151260376
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B3,identity,20260507_083830,cosine_branch,0.9861352112558153,1.0000001192092896,0.9588251709938049
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B4,identity,20260507_084348,cosine_branch,0.9666456319391727,1.000000238418579,0.8898880481719971
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B5,identity,20260507_085115,cosine_branch,0.9427430725097656,1.0000001192092896,0.8136976957321167
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B6,identity,20260507_090230,cosine_branch,0.906681380338139,1.0000001192092896,0.7339102029800415
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B7,identity,20260507_090804,cosine_branch,0.8962958260458342,1.0000001192092896,0.7096261978149414
cosine_branch,PROTEINS,MatrixRes,GCNConv,2,B8,identity,20260507_091657,cosine_branch,0.876059714704752,1.0,0.6759154200553894
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B1,identity,20260507_083236,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B2,identity,20260507_083532,cosine_branch,0.9984990358352661,1.0,0.996998131275177
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B3,identity,20260506_222145,cosine_branch,0.9862765471140543,0.9999999403953552,0.9591237306594849
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B3,identity,20260507_083939,cosine_branch,0.9870248768064711,1.0,0.9613552093505859
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B4,identity,20260507_084730,cosine_branch,0.9646212495863438,0.9999999403953552,0.8866993188858032
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B5,identity,20260507_085525,cosine_branch,0.9336312007904053,1.0,0.7858505249023438
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B6,identity,20260507_090444,cosine_branch,0.9283612916866938,1.000000238418579,0.8107801675796509
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B7,identity,20260507_091123,cosine_branch,0.8953329993754017,1.000000238418579,0.6890293955802917
cosine_branch,PROTEINS,MatrixRes,GCNConv,3,B8,identity,20260507_092043,cosine_branch,0.8755179010331631,1.0000001192092896,0.6708801984786987
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B1,identity,20260507_083227,cosine_branch,1.0,1.0,1.0
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B2,identity,20260507_083520,cosine_branch,0.9992594122886658,1.0,0.9985188245773315
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B3,identity,20260506_222142,cosine_branch,0.9935718377431234,1.000000238418579,0.980965793132782
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B3,identity,20260507_084012,cosine_branch,0.9935720430480109,0.9999999403953552,0.9809665679931641
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B4,identity,20260507_084644,cosine_branch,0.9733343049883842,1.000000238418579,0.9124615788459778
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B5,identity,20260507_085419,cosine_branch,0.9484306597709655,1.0000001192092896,0.8372980952262878
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B6,identity,20260507_090504,cosine_branch,0.9273609883255429,1.0000001192092896,0.783784031867981
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B7,identity,20260507_091019,cosine_branch,0.8925940406565763,1.0000001192092896,0.6870282888412476
cosine_branch,PROTEINS,MatrixRes,GCNConv,4,B8,identity,20260507_091919,cosine_branch,0.8943740418180823,1.0000001192092896,0.7232582569122314
